SKU,Product Line,Name,Item Color,Description,Features,Finish / Material,IsAdvantage24,Categories,Decoration Methods,Item Size,Decoration Height,Decoration Width,LessThanMin1Qty,LessThanMin1Charge,PricePoint1Qty,PricePoint1Price,PricePoint1Code,PricePoint2Qty,PricePoint2Price,PricePoint2Code,PricePoint3Qty,PricePoint3Price,PricePoint3Code,PricePoint4Qty,PricePoint4Price,PricePoint4Code,PricePoint5Qty,PricePoint5Price,PricePoint5Code,PricePoint6Qty,PricePoint6Price,PricePoint6Code,End Column Price,Catalog Page,Box Weight,Quantity Per Box,Box Length,Paper Insert Initial Setup,Paper Insert Repeat Setup,Production Time,ProductID
GC5213N,Valumark,,Blue,Whizzie™ SpotterTie™ - Mini - Car Shape,"Get creative with the Mini size silicone Whizzie™ SpotterTie™. They are great for organizing cables, cords and wires or even keys. Use them as wine glass markers or luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Wine Accessories, Computer Accessories",Print,4 W x 7/8' H x 1/16 D,3/4/2015,3/8/2015,150,25,300,0.52,c,500,0.48,c,1000,0.45,c,2500,0.42,c,5000,0.39,c,0,0,c,0.39,VM_202,30,4000,19.7,0,0,5-7 Working Days,6432
GC5213R,Valumark,,Red,Whizzie™ SpotterTie™ - Mini - Car Shape,"Get creative with the Mini size silicone Whizzie™ SpotterTie™. They are great for organizing cables, cords and wires or even keys. Use them as wine glass markers or luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Wine Accessories, Computer Accessories",Print,4 W x 7/8' H x 1/16 D,3/4/2015,3/8/2015,150,25,300,0.52,c,500,0.48,c,1000,0.45,c,2500,0.42,c,5000,0.39,c,0,0,c,0.39,VM_202,30,4000,19.7,0,0,5-7 Working Days,6432
GC5213S,Valumark,,Grey,Whizzie™ SpotterTie™ - Mini - Car Shape,"Get creative with the Mini size silicone Whizzie™ SpotterTie™. They are great for organizing cables, cords and wires or even keys. Use them as wine glass markers or luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Wine Accessories, Computer Accessories",Print,4 W x 7/8' H x 1/16 D,3/4/2015,3/8/2015,150,25,300,0.52,c,500,0.48,c,1000,0.45,c,2500,0.42,c,5000,0.39,c,0,0,c,0.39,VM_202,30,4000,19.7,0,0,5-7 Working Days,6432
GC5213W,Valumark,,White,Whizzie™ SpotterTie™ - Mini - Car Shape,"Get creative with the Mini size silicone Whizzie™ SpotterTie™. They are great for organizing cables, cords and wires or even keys. Use them as wine glass markers or luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Wine Accessories, Computer Accessories",Print,4 W x 7/8' H x 1/16 D,3/4/2015,3/8/2015,150,25,300,0.52,c,500,0.48,c,1000,0.45,c,2500,0.42,c,5000,0.39,c,0,0,c,0.39,VM_202,30,4000,19.7,0,0,5-7 Working Days,6432
GC5214Z,Valumark,,Brown,Whizzie™ SpotterTie™ - Mini - Football,"Get creative with the Mini size silicone Whizzie™ SpotterTie™. They are great for organizing cables, cords and wires or even keys. Use them as wine glass markers or luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Wine Accessories, Computer Accessories",Print,3 13/16 W x 3/4 H x 1/16 D,1/1/2004,7/16/2015,150,25,300,0.58,c,500,0.55,c,1000,0.52,c,2500,0.48,c,5000,0.45,c,0,0,c,0.45,VM_200,30,4000,19.7,0,0,5-7 Working Days,6433
GC5215W,Valumark,,White,Whizzie™ SpotterTie™ - Mini - Baseball,"Get creative with the Mini size silicone Whizzie™ SpotterTie™. They are great for organizing cables, cords and wires or even keys. Use them as wine glass markers or luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Wine Accessories, Computer Accessories",Print,3 13/16 W x 3/4 H x 1/16 D,1/1/2004,7/16/2015,150,25,300,0.58,c,500,0.55,c,1000,0.52,c,2500,0.48,c,5000,0.45,c,0,0,c,0.45,VM_200,30,4000,19.7,0,0,5-7 Working Days,6434
GC5216W,Valumark,,White,Whizzie™ SpotterTie™ - Mini - Soccer,"Get creative with the Mini size silicone Whizzie™ SpotterTie™. They are great for organizing cables, cords and wires or even keys. Use them as wine glass markers or luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Wine Accessories, Computer Accessories",Print,3 13/16 W x 3/4 H x 1/16 D,1/1/2004,7/16/2015,150,25,300,0.58,c,500,0.55,c,1000,0.52,c,2500,0.48,c,5000,0.45,c,0,0,c,0.45,VM_200,30,4000,19.7,0,0,5-7 Working Days,6435
GC5217T,Valumark,,Orange,Whizzie™ SpotterTie™ - Mini - Basketball,"Get creative with the Mini size silicone Whizzie™ SpotterTie™. They are great for organizing cables, cords and wires or even keys. Use them as wine glass markers or luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Wine Accessories, Computer Accessories",Print,3 13/16 W x 3/4 H x 1/16 D,1/1/2004,7/16/2015,150,25,300,0.58,c,500,0.55,c,1000,0.52,c,2500,0.48,c,5000,0.45,c,0,0,c,0.45,VM_200,30,4000,19.7,0,0,5-7 Working Days,6436
GC5218N,Valumark,,Blue,Whizzie™ SpotterTie™ - Mini - Globe,"Get creative with the Mini size silicone Whizzie™ SpotterTie™. They are great for organizing cables, cords and wires or even keys. Use them as wine glass markers or luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Wine Accessories, Computer Accessories",Print,4 1/16 W x 3/4 H x 1/16 D,1/1/2004,7/16/2015,150,25,300,0.58,c,500,0.55,c,1000,0.52,c,2500,0.48,c,5000,0.45,c,0,0,c,0.45,VM_201,30,4000,19.7,0,0,5-7 Working Days,6437
GC5250B,Valumark,,Black,Whizzie™ SpotterTie™ - Max - Rectangle Shape,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 15/16 W x 1 3/16 H x 1/16 D,2,11/16/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_207,35,2000,15,0,0,5-7 Working Days,6438
GC5250E,Valumark,,Green,Whizzie™ SpotterTie™ - Max - Rectangle Shape,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 15/16 W x 1 3/16 H x 1/16 D,2,11/16/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_207,35,2000,15,0,0,5-7 Working Days,6438
GC5250G,Valumark,,Lime,Whizzie™ SpotterTie™ - Max - Rectangle Shape,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 15/16 W x 1 3/16 H x 1/16 D,2,11/16/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_207,35,2000,15,0,0,5-7 Working Days,6438
GC5250L,Valumark,,Light Blue,Whizzie™ SpotterTie™ - Max - Rectangle Shape,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 15/16 W x 1 3/16 H x 1/16 D,2,11/16/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_207,35,2000,15,0,0,5-7 Working Days,6438
GC5250N,Valumark,,Blue,Whizzie™ SpotterTie™ - Max - Rectangle Shape,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 15/16 W x 1 3/16 H x 1/16 D,2,11/16/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_207,35,2000,15,0,0,5-7 Working Days,6438
GC5250P,Valumark,,Purple,Whizzie™ SpotterTie™ - Max - Rectangle Shape,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 15/16 W x 1 3/16 H x 1/16 D,2,11/16/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_207,35,2000,15,0,0,5-7 Working Days,6438
GC5250R,Valumark,,Red,Whizzie™ SpotterTie™ - Max - Rectangle Shape,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 15/16 W x 1 3/16 H x 1/16 D,2,11/16/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_207,35,2000,15,0,0,5-7 Working Days,6438
GC5250T,Valumark,,Orange,Whizzie™ SpotterTie™ - Max - Rectangle Shape,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 15/16 W x 1 3/16 H x 1/16 D,2,11/16/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_207,35,2000,15,0,0,5-7 Working Days,6438
GC5250W,Valumark,,White,Whizzie™ SpotterTie™ - Max - Rectangle Shape,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 15/16 W x 1 3/16 H x 1/16 D,2,11/16/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_207,35,2000,15,0,0,5-7 Working Days,6438
GC5250X,Valumark,,Pink,Whizzie™ SpotterTie™ - Max - Rectangle Shape,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 15/16 W x 1 3/16 H x 1/16 D,2,11/16/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_207,35,2000,15,0,0,5-7 Working Days,6438
GC5250Z,Valumark,,Brown,Whizzie™ SpotterTie™ - Max - Rectangle Shape,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 15/16 W x 1 3/16 H x 1/16 D,2,11/16/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_207,35,2000,15,0,0,5-7 Working Days,6438
GC5253G,Valumark,,Lime,Whizzie™ SpotterTie™ - Max - Star Shape,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 11/16 W x 2 1/4 H x 1/16 D,1,1,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_207,35,2000,15,0,0,5-7 Working Days,6440
GC5253N,Valumark,,Blue,Whizzie™ SpotterTie™ - Max - Star Shape,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 11/16 W x 2 1/4 H x 1/16 D,1,1,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_207,35,2000,15,0,0,5-7 Working Days,6440
GC5253R,Valumark,,Red,Whizzie™ SpotterTie™ - Max - Star Shape,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 11/16 W x 2 1/4 H x 1/16 D,1,1,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_207,35,2000,15,0,0,5-7 Working Days,6440
GC5253W,Valumark,,White,Whizzie™ SpotterTie™ - Max - Star Shape,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 11/16 W x 2 1/4 H x 1/16 D,1,1,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_207,35,2000,15,0,0,5-7 Working Days,6440
GC5253Y,Valumark,,Yellow,Whizzie™ SpotterTie™ - Max - Star Shape,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 11/16 W x 2 1/4 H x 1/16 D,1,1,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_207,35,2000,15,0,0,5-7 Working Days,6440
GC5254E,Valumark,,Green,Whizzie™ SpotterTie™ - Max - Dollar Sign,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 15/16 W x 1 3/16 H x 1/16 D,2,11/16/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_205,35,2000,15,0,0,5-7 Working Days,6441
GC5255R,Valumark,,Red,Whizzie™ SpotterTie™ - Max - Heart Shape,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 15/16 W x 1 3/16 H x 1/16 D,2,11/16/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_206,35,2000,15,0,0,5-7 Working Days,6442
GC5256E,Valumark,,Green,Whizzie™ SpotterTie™ - Max - Dice,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 15/16 W x 1 3/16 H x 1/16 D,2,11/16/2015,100,25,250,0.88,c,500,0.85,c,1000,0.82,c,2500,0.78,c,5000,0.75,c,0,0,c,0.75,VM_206,35,2000,15,0,0,5-7 Working Days,6443
GC5256N,Valumark,,Blue,Whizzie™ SpotterTie™ - Max - Dice,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 15/16 W x 1 3/16 H x 1/16 D,2,11/16/2015,100,25,250,0.88,c,500,0.85,c,1000,0.82,c,2500,0.78,c,5000,0.75,c,0,0,c,0.75,VM_206,35,2000,15,0,0,5-7 Working Days,6443
GC5256R,Valumark,,Red,Whizzie™ SpotterTie™ - Max - Dice,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 15/16 W x 1 3/16 H x 1/16 D,2,11/16/2015,100,25,250,0.88,c,500,0.85,c,1000,0.82,c,2500,0.78,c,5000,0.75,c,0,0,c,0.75,VM_206,35,2000,15,0,0,5-7 Working Days,6443
GC5256W,Valumark,,White,Whizzie™ SpotterTie™ - Max - Dice,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 15/16 W x 1 3/16 H x 1/16 D,2,11/16/2015,100,25,250,0.88,c,500,0.85,c,1000,0.82,c,2500,0.78,c,5000,0.75,c,0,0,c,0.75,VM_206,35,2000,15,0,0,5-7 Working Days,6443
GC5257G,Valumark,,Lime,Whizzie™ SpotterTie™ - Max - T-Shirt,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,6 W x 2 3/16 H x 1/16 D,1/3/2004,7/8/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_209,35,2000,15,0,0,5-7 Working Days,6444
GC5257N,Valumark,,Blue,Whizzie™ SpotterTie™ - Max - T-Shirt,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,6 W x 2 3/16 H x 1/16 D,1/3/2004,7/8/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_209,35,2000,15,0,0,5-7 Working Days,6444
GC5257NX,Valumark,,Pink,Whizzie™ SpotterTie™ - Max - T-Shirt,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,6 W x 2 3/16 H x 1/16 D,1/3/2004,7/8/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_209,35,2000,15,0,0,5-7 Working Days,6444
GC5257R,Valumark,,Red,Whizzie™ SpotterTie™ - Max - T-Shirt,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,6 W x 2 3/16 H x 1/16 D,1/3/2004,7/8/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_209,35,2000,15,0,0,5-7 Working Days,6444
GC5257T,Valumark,,Orange,Whizzie™ SpotterTie™ - Max - T-Shirt,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,6 W x 2 3/16 H x 1/16 D,1/3/2004,7/8/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_209,35,2000,15,0,0,5-7 Working Days,6444
GC5257W,Valumark,,White,Whizzie™ SpotterTie™ - Max - T-Shirt,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,6 W x 2 3/16 H x 1/16 D,1/3/2004,7/8/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_209,35,2000,15,0,0,5-7 Working Days,6444
GC5258G,Valumark,,Lime,Whizzie™ SpotterTie™ - Max - No. 1,"Get creative with the Max size silicone Whizzie™ SpotterTie™. They are great for organizing cables and wires, or as luggage spotter tags. Designed exclusively by Logomark. How will you use them?",Silicone,NO,"Luggage Tags, Computer Accessories",Print,5 7/8 W x 1 1/4 H x 1/16 D,2,7/16/2015,100,25,250,0.82,c,500,0.78,c,1000,0.75,c,2500,0.72,c,5000,0.69,c,0,0,c,0.69,VM_208,35,2000,15,0,0,5-7 Working Days,6445
