SKU,Item Name,Imprint Method,Pricing-Qty1,Pricing-Qty2,Pricing-Qty3,Pricing-Qty4,Pricing-Qty5,Pricing-Price1,Pricing-Price2,Pricing-Price3,Pricing-Price4,Pricing-Price5,Pricing-Code1,Pricing-Code2,Pricing-Code3,Pricing-Code4,Pricing-Code5
A721,24-Piece Tool Kit,Blank,25,50,100,250,500,16.22,15.72,15.22,14.72,14.22,C,C,C,C,C
A73001,mykit Pets First Aid,Four Color Process,50,100,250,500,1000,6.5,6.12,5.73,5.52,5.25,C,C,C,C,C
A73001,mykit Pets First Aid,Blank,50,100,250,500,1000,5.63,5.25,4.87,4.65,4.38,C,C,C,C,C
A73002,mykit Outdoor First Aid,Four Color Process,50,100,250,500,1000,6.5,6.12,5.73,5.52,5.25,C,C,C,C,C
A73002,mykit Outdoor First Aid,Blank,50,100,250,500,1000,5.63,5.25,4.87,4.65,4.38,C,C,C,C,C
A73003,mykit In Flight,Four Color Process,50,100,250,500,1000,6.77,6.4,6.02,5.83,5.5,C,C,C,C,C
A73003,mykit In Flight,Blank,50,100,250,500,1000,5.9,5.53,5.15,4.97,4.63,C,C,C,C,C
A73004,mykit Travel,Four Color Process,50,100,250,500,1000,6.77,6.4,6.02,5.83,5.5,C,C,C,C,C
A73004,mykit Travel,Blank,50,100,250,500,1000,5.9,5.53,5.15,4.97,4.63,C,C,C,C,C
A739,Dual Carrier Backpack,Screen Print,25,50,100,250,500,16.18,15.85,15.58,15.28,14.98,C,C,C,C,C
A739,Dual Carrier Backpack,Vivid Expressions,100,250,500,,,17.02,16.72,16.42,,,C,C,C,,
A739,Dual Carrier Backpack,Blank,25,50,100,250,500,15.58,15.25,14.98,14.68,14.38,C,C,C,C,C
A740,Paws N Claws Backpack,Screen Print,50,100,250,500,1000,7.88,7.58,7.38,7.08,6.78,C,C,C,C,C
A740,Paws N Claws Backpack,Vivid Expressions,100,250,500,1000,,9.02,8.82,8.52,8.22,,C,C,C,C,
A740,Paws N Claws Backpack,Blank,50,100,250,500,1000,7.65,7.35,7.15,6.85,6.55,C,C,C,C,C
A741,Urban Backpack,Screen Print,50,100,250,500,1000,6.18,6,5.68,5.18,4.98,C,C,C,C,C
A741,Urban Backpack,Vivid Expressions,100,250,500,1000,,7.43,7.12,6.62,6.42,,C,C,C,C,
A741,Urban Backpack,Blank,50,100,250,500,1000,5.95,5.77,5.45,4.95,4.75,C,C,C,C,C
A742,Dome Duffel,Screen Print,50,100,250,500,1000,7.78,7.48,7.12,6.78,6.48,C,C,C,C,C
A742,Dome Duffel,Embroidery,50,100,250,500,1000,11.17,10.87,10.5,10.17,9.87,C,C,C,C,C
A742,Dome Duffel,Vivid Expressions,100,250,500,1000,,8.92,8.55,8.22,7.92,,C,C,C,C,
A742,Dome Duffel,Blank,50,100,250,500,1000,7.18,6.88,6.52,6.18,5.88,C,C,C,C,C
A743,Banner Duffel,Image Lock,50,100,250,500,1000,10.3,10.02,9.73,9.43,9.13,C,C,C,C,C
A743,Banner Duffel,Embroidery,50,100,250,500,1000,13.68,13.4,13.12,12.82,12.52,C,C,C,C,C
A743,Banner Duffel,Vivid Expressions,100,250,500,1000,,11.45,11.17,10.87,10.57,,C,C,C,C,
A743,Banner Duffel,Blank,50,100,250,500,1000,9.65,9.37,9.08,8.78,8.48,C,C,C,C,C
A744,Spotlight Backpack,Screen Print,25,50,100,250,500,12.35,12.05,11.77,11.48,11.18,C,C,C,C,C
A744,Spotlight Backpack,Embroidery,25,50,100,250,500,15.73,15.43,15.15,14.87,14.57,C,C,C,C,C
A744,Spotlight Backpack,Vivid Expressions,100,250,500,,,13.2,12.92,12.62,,,C,C,C,,
A744,Spotlight Backpack,Blank,25,50,100,250,500,12.12,11.82,11.53,11.25,10.95,C,C,C,C,C
A745,Trophy Duffel,Screen Print,25,50,100,250,500,11.33,11.05,10.77,10.47,10.18,C,C,C,C,C
A745,Trophy Duffel,Embroidery,25,50,100,250,500,14.72,14.43,14.15,13.85,13.57,C,C,C,C,C
A745,Trophy Duffel,Vivid Expressions,100,250,500,,,12.2,11.9,11.62,,,C,C,C,,
A745,Trophy Duffel,Blank,25,50,100,250,500,10.73,10.45,10.17,9.87,9.58,C,C,C,C,C
A748,V Natural Recycled Cotton Messenger,Screen Print,50,100,250,500,1000,8.62,8.35,8,7.8,7.58,C,C,C,C,C
A748,V Natural Recycled Cotton Messenger,Vivid Expressions,100,250,1000,5000,,9.78,9.43,9.02,9.23,,C,C,C,C,
A748,V Natural Recycled Cotton Messenger,Blank,50,100,250,500,1000,8.38,8.12,7.77,7.57,7.35,C,C,C,C,C
A750,Portal Backpack,Screen Print,50,100,250,500,1000,8.1,7.8,7.6,7.3,7,C,C,C,C,C
A750,Portal Backpack,Embroidery,50,100,250,500,1000,11.48,11.18,10.98,10.68,10.38,C,C,C,C,C
A750,Portal Backpack,Vivid Expressions,100,250,500,1000,,9.23,9.03,8.73,8.43,,C,C,C,C,
A750,Portal Backpack,Blank,50,100,250,500,1000,7.87,7.57,7.37,7.07,6.77,C,C,C,C,C
A751,Workout Duffel,Screen Print,25,50,100,250,500,11.78,11.48,11.18,10.88,10.58,C,C,C,C,C
A751,Workout Duffel,Vivid Expressions,100,250,500,,,12.62,12.32,12.02,,,C,C,C,,
A751,Workout Duffel,Blank,25,50,100,250,500,11.55,11.25,10.95,10.65,10.35,C,C,C,C,C
A752,Classic Backpack,Screen Print,25,50,100,250,500,9.68,9.37,9.08,8.78,8.48,C,C,C,C,C
A752,Classic Backpack,Vivid Expressions,100,250,500,,,10.52,10.22,9.92,,,C,C,C,,
A752,Classic Backpack,Blank,25,50,100,250,500,9.45,9.13,8.85,8.55,8.25,C,C,C,C,C
A753,Printed Club Duffel,Screen Print,25,50,100,250,500,11.08,10.78,10.48,10.18,9.88,C,C,C,C,C
A753,Printed Club Duffel,Vivid Expressions,100,250,500,,,11.92,11.62,11.32,,,C,C,C,,
A753,Printed Club Duffel,Blank,25,50,100,250,500,10.85,10.55,10.25,9.95,9.65,C,C,C,C,C
A754,Sports Duffel,Screen Print,25,50,100,250,500,21.98,21.48,20.82,20.48,19.98,C,C,C,C,C
A754,Sports Duffel,Vivid Expressions,100,250,500,,,22.25,21.92,21.42,,,C,C,C,,
A754,Sports Duffel,Blank,25,50,100,250,500,21.75,21.25,20.58,20.25,19.75,C,C,C,C,C
A755,Daytrip Sling Pack,Screen Print,50,100,250,500,1000,6.27,5.9,5.52,5.08,4.98,C,C,C,C,C
A755,Daytrip Sling Pack,Embroidery,50,100,250,500,1000,9.65,9.28,8.9,8.47,8.37,C,C,C,C,C
A755,Daytrip Sling Pack,Vivid Expressions,100,250,500,1000,,7.33,6.95,6.52,6.42,,C,C,C,C,
A755,Daytrip Sling Pack,Blank,50,100,250,500,1000,6.03,5.67,5.28,4.85,4.75,C,C,C,C,C
A756,Paws N Claws Barrel Bag,Screen Print,50,100,250,500,1000,7.08,6.78,6.58,6.28,5.98,C,C,C,C,C
A756,Paws N Claws Barrel Bag,Vivid Expressions,100,250,500,1000,,8.22,8.02,7.72,7.42,,C,C,C,C,
A756,Paws N Claws Barrel Bag,Blank,50,100,250,500,1000,6.85,6.55,6.35,6.05,5.75,C,C,C,C,C
A759,CHILL by Flexi-Freeze   Can Holder,Screen Print,100,250,500,1000,2500,2.87,2.87,2.87,2.87,2.87,C,C,C,C,C
A759,CHILL by Flexi-Freeze   Can Holder,Blank,100,250,500,1000,2500,2.64,2.64,2.64,2.64,2.64,C,C,C,C,C
A760,CHILL by Flexi-Freeze   6-Can Cooler,Screen Print,25,50,100,250,500,10.98,10.38,10.18,9.98,9.5,C,C,C,C,C
A760,CHILL by Flexi-Freeze   6-Can Cooler,Vivid Expressions,100,250,500,,,11.62,11.42,10.93,,,C,C,C,,
A760,CHILL by Flexi-Freeze   6-Can Cooler,Blank,25,50,100,250,500,10.38,9.78,9.58,9.38,8.9,C,C,C,C,C
A761,CHILL by Flexi-Freeze   Vertical 6-Can Cooler,Screen Print,25,50,100,250,500,10.88,10.27,10.08,9.88,9.38,C,C,C,C,C
A761,CHILL by Flexi-Freeze   Vertical 6-Can Cooler,Vivid Expressions,100,250,500,,,11.52,11.32,10.82,,,C,C,C,,
A761,CHILL by Flexi-Freeze   Vertical 6-Can Cooler,Blank,25,50,100,250,500,10.65,10.03,9.85,9.65,9.15,C,C,C,C,C
A762,CHILL by Flexi-Freeze   12-Can Cooler,Screen Print,25,50,100,250,500,13.5,13,12.68,12.38,11.98,C,C,C,C,C
A762,CHILL by Flexi-Freeze   12-Can Cooler,Vivid Expressions,100,250,500,,,14.12,13.82,13.42,,,C,C,C,,
A762,CHILL by Flexi-Freeze   12-Can Cooler,Blank,25,50,100,250,500,12.9,12.4,12.08,11.78,11.38,C,C,C,C,C
A763,Club Duffel,Screen Print,25,50,100,250,500,10.68,10.38,10.08,9.78,9.48,C,C,C,C,C
A763,Club Duffel,Vivid Expressions,100,250,500,,,11.52,11.22,10.92,,,C,C,C,,
A763,Club Duffel,Blank,25,50,100,250,500,10.45,10.15,9.85,9.55,9.25,C,C,C,C,C
A764,CHILL by Flexi-Freeze   Lunch Tote,Screen Print,25,50,100,250,500,7.82,7.82,7.82,7.82,7.82,C,C,C,C,C
A764,CHILL by Flexi-Freeze   Lunch Tote,Blank,25,50,100,250,500,7.59,7.59,7.59,7.59,7.59,C,C,C,C,C
A765,CHILL by Flexi-Freeze   Backpack Cooler,Screen Print,25,50,100,250,500,17.5,17,16.68,16.37,15.9,C,C,C,C,C
A765,CHILL by Flexi-Freeze   Backpack Cooler,Vivid Expressions,100,250,500,,,18.12,17.8,17.33,,,C,C,C,,
A765,CHILL by Flexi-Freeze   Backpack Cooler,Blank,25,50,100,250,500,16.9,16.4,16.08,15.77,15.3,C,C,C,C,C
A771,Mini Spa Kit,Screen Print,100,250,500,1000,,3.58,3.5,3.3,3.1,,C,C,C,C,
A771,Mini Spa Kit,Vivid Expressions,100,250,500,1000,,4.58,4.5,4.3,4.1,,C,C,C,C,
A771,Mini Spa Kit,Blank,100,250,500,1000,,3.47,3.38,3.18,2.98,,C,C,C,C,
A773,Pedicure Spa Kit,Screen Print,100,250,500,1000,,4.83,4.65,4.45,4.15,,C,C,C,C,
A773,Pedicure Spa Kit,Vivid Expressions,100,250,500,1000,,5.83,5.65,5.45,5.15,,C,C,C,C,
A773,Pedicure Spa Kit,Blank,100,250,500,1000,,4.72,4.53,4.33,4.03,,C,C,C,C,
A774,Chill By Flexi Freeze   6-Can Cooler With Mesh Pockets,Screen Print,25,50,100,250,500,11.98,11.38,11.18,10.98,10.5,C,C,C,C,C
A774,Chill By Flexi Freeze   6-Can Cooler With Mesh Pockets,Vivid Expressions,100,250,500,,,12.62,12.42,11.93,,,C,C,C,,
A774,Chill By Flexi Freeze   6-Can Cooler With Mesh Pockets,Blank,25,50,100,250,1000,11.38,10.78,10.58,10.38,9.9,C,C,C,C,C
A775,Premium Spa Kit,Screen Print,50,100,250,500,,6.68,6.33,5.95,5.75,,C,C,C,C,
A775,Premium Spa Kit,Vivid Expressions,100,250,500,1000,,7.33,6.95,6.75,6.43,,C,C,C,C,
A775,Premium Spa Kit,Blank,50,100,250,500,,6.38,6.03,5.65,5.45,,C,C,C,C,
A776,Chill By Flexi-Freeze   12-Can Cooler with Mesh Pockets,Screen Print,25,50,100,250,500,14.5,14,13.68,13.38,12.98,C,C,C,C,C
A776,Chill By Flexi-Freeze   12-Can Cooler with Mesh Pockets,Vivid Expressions,100,250,500,,,15.12,14.82,14.42,,,C,C,C,,
A776,Chill By Flexi-Freeze   12-Can Cooler with Mesh Pockets,Blank,25,50,100,250,1000,13.9,13.4,13.08,12.78,12.38,C,C,C,C,C
A780,Carry-On Toiletry Kit,Screen Print,100,250,500,1000,,2.28,2.28,2.28,2.28,,C,C,C,C,
A780,Carry-On Toiletry Kit,Blank,100,250,500,1000,,2,2,2,2,,C,C,C,C,
A784,Handy First Aid Kit,Screen Print,100,250,500,1000,,5.68,5.57,5.35,5.15,,C,C,C,C,
A784,Handy First Aid Kit,Vivid Expressions,100,250,500,1000,,6.68,6.57,6.35,6.15,,C,C,C,C,
A784,Handy First Aid Kit,Blank,100,250,500,1000,,5.38,5.27,5.05,4.85,,C,C,C,C,
A786,Fashion First Aid Kit,Screen Print,100,250,500,1000,,2.67,2.58,2.4,2.18,,C,C,C,C,
A786,Fashion First Aid Kit,Vivid Expressions,100,250,500,1000,,3.67,3.58,3.4,3.18,,C,C,C,C,
A786,Fashion First Aid Kit,Blank,100,250,500,1000,,2.55,2.47,2.28,2.07,,C,C,C,C,
A790,Beach Amenities Kit,Screen Print,100,250,500,1000,,3.67,3.53,3.33,3.13,,C,C,C,C,
A790,Beach Amenities Kit,Vivid Expressions,100,250,500,1000,,4.67,4.53,4.33,4.13,,C,C,C,C,
A790,Beach Amenities Kit,Blank,100,250,500,1000,,3.55,3.42,3.22,3.02,,C,C,C,C,
A792,Sports First Aid Kit,Screen Print,100,250,500,1000,,4.3,4.18,3.98,3.77,,C,C,C,C,
A792,Sports First Aid Kit,Vivid Expressions,100,250,500,1000,,5.3,5.18,4.98,4.77,,C,C,C,C,
A792,Sports First Aid Kit,Blank,100,250,500,1000,,4.18,4.07,3.87,3.65,,C,C,C,C,
A79630,Printed Golfer& 39;s Pal Kit with Tournament Amenities,Screen Print,50,50,50,100,100,5.73,5.73,5.73,5.55,5.55,C,C,C,C,C
A79630,Printed Golfer& 39;s Pal Kit with Tournament Amenities,Vivid Expressions,100,100,100,250,250,6.55,6.55,6.55,6.28,6.28,C,C,C,C,C
A79630,Printed Golfer& 39;s Pal Kit with Tournament Amenities,Blank,50,50,50,100,100,5.43,5.43,5.43,5.25,5.25,C,C,C,C,C
A79633,Printed Golfer& 39;s Pal Kit with Basic Golf Tools,Screen Print,50,50,50,100,100,4.02,4.02,4.02,3.88,3.88,C,C,C,C,C
A79633,Printed Golfer& 39;s Pal Kit with Basic Golf Tools,Vivid Expressions,100,100,100,250,250,4.88,4.88,4.88,4.73,4.73,C,C,C,C,C
A79633,Printed Golfer& 39;s Pal Kit with Basic Golf Tools,Blank,50,50,50,100,100,3.72,3.72,3.72,3.58,3.58,C,C,C,C,C
A800,Poly Pro Flat Tote,Screen Print,100,250,500,1000,2500,1.42,1.25,1.2,1.07,1.02,C,C,C,C,C
A800,Poly Pro Flat Tote,Vivid Expressions,100,250,500,1000,,2.58,2.42,2.37,2.27,,C,C,C,C,
A800,Poly Pro Flat Tote,Blank,100,250,500,1000,2500,1.18,1.02,0.97,0.87,0.78,C,C,C,C,C
A801,Poly Pro Printed Tote,Screen Print,100,250,500,1000,2500,1.7,1.53,1.48,1.4,1.3,C,C,C,C,C
A801,Poly Pro Printed Tote,Vivid Expressions,100,250,500,1000,,2.87,2.7,2.65,2.57,,C,C,C,C,
A801,Poly Pro Printed Tote,Blank,100,250,500,1000,2500,1.47,1.3,1.25,1.17,1.07,C,C,C,C,C
A804,Poly Pro Magazine Tote,Screen Print,100,250,500,1000,2500,1.3,1.13,1.1,1.02,0.9,C,C,C,C,C
A804,Poly Pro Magazine Tote,Vivid Expressions,100,250,500,1000,,2.47,2.3,2.27,2.18,,C,C,C,C,
A804,Poly Pro Magazine Tote,Blank,100,250,500,1000,2500,1.07,0.9,0.87,0.78,0.67,C,C,C,C,C
A806,Poly Pro Trapeze Tote,Screen Print,100,250,500,1000,2500,1.75,1.65,1.6,1.5,1.4,C,C,C,C,C
A806,Poly Pro Trapeze Tote,Vivid Expressions,100,250,500,1000,,2.93,2.82,2.77,2.67,,C,C,C,C,
A806,Poly Pro Trapeze Tote,Blank,100,250,500,1000,2500,1.53,1.42,1.37,1.27,1.17,C,C,C,C,C
A811,Poly Pro Two-Tone Zippered Tote,Screen Print,100,250,500,1000,2500,2.4,2.37,2.3,2.25,2.13,C,C,C,C,C
A811,Poly Pro Two-Tone Zippered Tote,Vivid Expressions,100,250,500,1000,,3.57,3.53,3.47,3.42,,C,C,C,C,
A811,Poly Pro Two-Tone Zippered Tote,Blank,100,250,500,1000,2500,2.17,2.13,2.07,2.02,1.9,C,C,C,C,C
A812,Poly Pro Traditional Sling Tote,Screen Print,100,250,500,1000,2500,1.5,1.5,1.5,1.5,1.5,C,C,C,C,C
A812,Poly Pro Traditional Sling Tote,Blank,100,250,500,1000,2500,1.27,1.27,1.27,1.27,1.27,C,C,C,C,C
A815,Poly Pro Sling Tote,Screen Print,100,250,500,1000,2500,3.47,3.32,3.23,3.13,3.03,C,C,C,C,C
A815,Poly Pro Sling Tote,Embroidery,100,250,500,1000,2500,6.85,6.7,6.62,6.52,6.42,C,C,C,C,C
A815,Poly Pro Sling Tote,Vivid Expressions,100,250,500,1000,2500,4.63,4.48,4.4,4.3,4.2,,C,C,C,C
A815,Poly Pro Sling Tote,Blank,100,250,500,1000,2500,3.23,3.08,3,2.9,2.8,C,C,C,C,C
A817,Poly Pro Riviera Tote,Screen Print,100,250,500,1000,2500,3,2.85,2.75,2.68,2.58,C,C,C,C,C
A817,Poly Pro Riviera Tote,Vivid Expressions,250,500,1000,2500,,4.02,3.92,3.85,3.75,,C,C,C,C,
A817,Poly Pro Riviera Tote,Blank,100,250,500,1000,2500,2.77,2.62,2.52,2.45,2.35,C,C,C,C,C
A818,Poly Pro Classic Hobo Tote,Screen Print,100,250,500,1000,2500,2.6,2.45,2.35,2.28,2.2,C,C,C,C,C
A818,Poly Pro Classic Hobo Tote,Vivid Expressions,250,500,1000,2500,,3.62,3.52,3.45,3.37,,C,C,C,C,
A818,Poly Pro Classic Hobo Tote,Blank,100,250,500,1000,2500,2.37,2.22,2.12,2.05,1.97,C,C,C,C,C
A819,Poly Pro MonoGraFX Hobo Tote,Screen Print,100,250,500,1000,2500,3,2.85,2.75,2.68,2.6,C,C,C,C,C
A819,Poly Pro MonoGraFX Hobo Tote,Vivid Expressions,100,250,500,1000,2500,4.17,4.02,3.92,3.85,3.77,C,C,C,C,C
A819,Poly Pro MonoGraFX Hobo Tote,Blank,100,250,500,1000,2500,2.77,2.62,2.52,2.45,2.37,C,C,C,C,C
A824,Paws N Claws Gift Bag,Screen Print,100,250,500,1000,2500,2.88,2.68,2.48,2.38,2.28,C,C,C,C,C
A824,Paws N Claws Gift Bag,Vivid Expressions,100,250,500,1000,2500,4.05,3.85,3.65,3.55,3.45,C,C,C,C,C
A824,Paws N Claws Gift Bag,Blank,100,250,500,1000,2500,2.65,2.45,2.25,2.15,2.05,C,C,C,C,C
A832,Poly Pro Tote with Gusset,Screen Print,100,250,500,1000,2500,1.48,1.32,1.27,1.17,1.08,C,C,C,C,C
A832,Poly Pro Tote with Gusset,Vivid Expressions,100,250,500,1000,,2.65,2.48,2.43,2.33,,C,C,C,C,
A832,Poly Pro Tote with Gusset,Blank,100,250,500,1000,2500,1.25,1.08,1.03,0.93,0.85,C,C,C,C,C
A834,Poly Pro Leisure Tote with Print,Screen Print,100,250,500,1000,2500,2,2,2,2,2,C,C,C,C,C
A834,Poly Pro Leisure Tote with Print,Blank,100,250,500,1000,2500,1.77,1.77,1.77,1.77,1.77,C,C,C,C,C
A835,Poly Pro Cinch Gift Bag,Screen Print,100,250,500,1000,2500,1,0.97,0.93,0.88,0.85,C,C,C,C,C
A835,Poly Pro Cinch Gift Bag,Vivid Expressions,100,250,500,1000,,2.17,2.13,2.1,2.05,,C,C,C,C,
A835,Poly Pro Cinch Gift Bag,Blank,100,250,500,1000,2500,0.77,0.73,0.7,0.65,0.62,C,C,C,C,C
A836,Poly Pro Cinch Tote,Screen Print,100,250,500,1000,2500,1.93,1.85,1.75,1.65,1.58,C,C,C,C,C
A836,Poly Pro Cinch Tote,Vivid Expressions,100,250,500,1000,2500,3.1,3.02,2.92,2.82,2.75,C,C,C,C,C
A836,Poly Pro Cinch Tote,Blank,100,250,500,1000,2500,1.7,1.62,1.52,1.42,1.35,C,C,C,C,C
A837,Poly Pro Premium Tote,Screen Print,100,250,500,1000,2500,2.8,2.8,2.8,2.8,2.8,C,C,C,C,C
A837,Poly Pro Premium Tote,Blank,100,250,500,1000,2500,2.56,2.56,2.56,2.56,2.56,C,C,C,C,C
A838,Poly Pro Duo Pocket Tote,Screen Print,100,250,500,1000,2500,2.95,2.85,2.75,2.65,2.55,C,C,C,C,C
A838,Poly Pro Duo Pocket Tote,Vivid Expressions,100,250,500,1000,,4.12,4.02,3.92,3.82,,C,C,C,C,
A838,Poly Pro Duo Pocket Tote,Blank,100,250,500,1000,2500,2.72,2.62,2.52,2.42,2.32,C,C,C,C,C
A839,Poly Pro Scoop Tote,Screen Print,100,250,500,1000,2500,1.75,1.75,1.75,1.75,1.75,C,C,C,C,C
A839,Poly Pro Scoop Tote,Blank,100,250,500,1000,2500,1.52,1.52,1.52,1.52,1.52,C,C,C,C,C
A840,Poly Pro Zippered Portfolio,Screen Print,100,250,500,1000,2500,1.53,1.53,1.53,1.53,1.53,C,C,C,C,C
A840,Poly Pro Zippered Portfolio,Blank,100,250,500,1000,2500,1.28,1.28,1.28,1.28,1.28,C,C,C,C,C
A841,Poly Pro Everyday Zippered Portfolio,Screen Print,100,250,500,1000,2500,1.5,1.45,1.38,1.3,1.2,C,C,C,C,C
A841,Poly Pro Everyday Zippered Portfolio,Vivid Expressions,100,250,500,1000,2500,2.67,2.62,2.55,2.47,2.37,C,C,C,C,C
A841,Poly Pro Everyday Zippered Portfolio,Blank,100,250,500,1000,2500,1.27,1.22,1.15,1.07,0.97,C,C,C,C,C
A842,Poly Pro Messenger Bag,Screen Print,100,250,500,1000,2500,2.42,2.42,2.42,2.42,2.42,C,C,C,C,C
A842,Poly Pro Messenger Bag,Blank,100,250,500,1000,2500,2.19,2.19,2.19,2.19,2.19,C,C,C,C,C
A844,Poly Pro Sling Pack,Screen Print,100,250,500,1000,2500,3.98,3.78,3.65,3.55,3.48,C,C,C,C,C
A844,Poly Pro Sling Pack,Vivid Expressions,100,250,500,1000,2500,5.42,5.22,5.08,4.98,4.92,C,C,C,C,C
A844,Poly Pro Sling Pack,Blank,100,250,500,1000,2500,3.75,3.55,3.42,3.32,3.25,C,C,C,C,C
A848,Poly Pro Criss Cross Pocket Tote,Screen Print,100,250,500,1000,2500,4.08,3.88,3.68,3.58,3.48,C,C,C,C,C
A848,Poly Pro Criss Cross Pocket Tote,Vivid Expressions,100,250,500,1000,2500,5.25,5.05,4.85,4.75,4.65,C,C,C,C,C
A848,Poly Pro Criss Cross Pocket Tote,Blank,100,250,500,1000,2500,3.85,3.65,3.45,3.35,3.25,C,C,C,C,C
A849,Poly Pro Printed Boat Tote,Screen Print,100,250,500,1000,2500,4.08,3.88,3.68,3.58,3.48,C,C,C,C,C
A849,Poly Pro Printed Boat Tote,Vivid Expressions,100,250,500,1000,2500,5.25,5.05,4.85,4.75,4.65,C,C,C,C,C
A849,Poly Pro Printed Boat Tote,Blank,100,250,500,1000,2500,3.85,3.65,3.45,3.35,3.25,C,C,C,C,C
A852,Big Value Tote,Screen Print,100,250,500,1000,2500,1.58,1.48,1.38,1.28,1.2,C,C,C,C,C
A852,Big Value Tote,Vivid Expressions,100,250,500,1000,2500,2.75,2.65,2.55,2.45,2.37,C,C,C,C,C
A852,Big Value Tote,Blank,100,250,500,1000,2500,1.35,1.25,1.15,1.05,0.97,C,C,C,C,C
A853,Poly Pro Mega Tote,Screen Print,100,250,500,1000,2500,2.53,2.53,2.53,2.53,2.53,C,C,C,C,C
A853,Poly Pro Mega Tote,Blank,100,250,500,1000,2500,2.3,2.3,2.3,2.3,2.3,C,C,C,C,C
A854,Entry Backpack,Screen Print,50,100,250,500,1000,7.3,6.93,6.57,6.13,6.03,C,C,C,C,C
A854,Entry Backpack,Embroidery,50,100,250,500,1000,10.68,10.32,9.95,9.52,9.42,C,C,C,C,C
A854,Entry Backpack,Vivid Expressions,100,250,500,1000,,8.37,8,7.57,7.47,,C,C,C,C,
A854,Entry Backpack,Blank,50,100,250,500,1000,7.07,6.7,6.33,5.9,5.8,C,C,C,C,C
A856,Element Backpack,Screen Print,50,100,250,500,1000,9.07,8.88,8.68,8.37,8.08,C,C,C,C,C
A856,Element Backpack,Embroidery,50,100,250,500,1000,12.45,12.27,12.07,11.75,11.47,C,C,C,C,C
A856,Element Backpack,Vivid Expressions,100,250,500,1000,,10.32,10.12,9.8,9.52,,C,C,C,C,
A856,Element Backpack,Blank,50,100,250,500,1000,8.83,8.65,8.45,8.13,7.85,C,C,C,C,C
A857,Poly Pro Backpack,Screen Print,100,250,500,1000,2500,4.48,4.32,4.17,4.07,3.98,C,C,C,C,C
A857,Poly Pro Backpack,Vivid Expressions,100,250,500,1000,2500,5.92,5.75,5.6,5.5,5.42,C,C,C,C,C
A857,Poly Pro Backpack,Blank,100,250,500,1000,2500,4.25,4.08,3.93,3.83,3.75,C,C,C,C,C
A859,Charter Backpack,Vivid Expressions,500,,,,,15.32,,,,,C,,,,
A859,Charter Backpack,Blank,25,25,25,50,50,14.48,14.48,14.48,14.17,14.17,C,C,C,C,C
A860,Courier Business Tote,Screen Print,50,100,250,500,1000,6.98,6.98,6.98,6.98,6.98,C,C,C,C,C
A860,Courier Business Tote,Blank,50,100,250,500,1000,6.43,6.43,6.43,6.43,6.43,C,C,C,C,C
A861,Fashion Backpack,Screen Print,50,100,250,500,1000,8.23,7.95,7.77,7.45,7.15,C,C,C,C,C
A861,Fashion Backpack,Vivid Expressions,250,500,1000,,,9.2,8.88,8.58,,,C,C,C,,
A861,Fashion Backpack,Blank,50,100,250,500,1000,7.63,7.35,7.17,6.85,6.55,C,C,C,C,C
A863,Camo Backpack,Screen Print,50,100,250,500,1000,8.23,7.95,7.77,7.45,7.15,C,C,C,C,C
A863,Camo Backpack,Vivid Expressions,100,250,500,1000,,9.38,9.2,8.88,8.58,,C,C,C,C,
A863,Camo Backpack,Blank,50,100,250,500,1000,7.63,7.35,7.17,6.65,6.55,C,C,C,C,C
A865,Poly Pro Triangle Tote,Screen Print,100,250,500,1000,2500,1.95,1.85,1.75,1.63,1.48,C,C,C,C,C
A865,Poly Pro Triangle Tote,Vivid Expressions,100,250,500,1000,2500,3.12,3.02,2.92,2.8,2.65,C,C,C,C,C
A865,Poly Pro Triangle Tote,Blank,100,250,500,1000,2500,1.72,1.62,1.52,1.4,1.25,C,C,C,C,C
A866,Poly Pro Apex Tote,Screen Print,100,250,500,1000,2500,2.48,2.4,2.32,2.22,1.98,C,C,C,C,C
A866,Poly Pro Apex Tote,Vivid Expressions,250,500,1000,2500,,3.57,3.48,3.38,3.15,,C,C,C,C,
A866,Poly Pro Apex Tote,Blank,100,250,500,1000,2500,2.25,2.17,2.08,1.98,1.75,C,C,C,C,C
A868,College Backpack,Screen Print,25,50,100,250,500,16.15,15.83,15.55,15.25,14.98,C,C,C,C,C
A868,College Backpack,Vivid Expressions,100,250,500,,,16.98,16.68,16.42,,,C,C,C,,
A868,College Backpack,Blank,25,25,25,50,50,15.55,15.55,15.55,15.23,15.23,C,C,C,C,C
A871,Large Utility Tote,Vivid Expressions,100,250,500,,,16.82,16.42,15.92,,,C,C,C,,
A871,Large Utility Tote,Blank,25,50,100,250,500,15.72,15.02,14.62,14.22,13.72,C,C,C,C,C
A873,Large Printed Utility Tote,Image Lock,25,50,100,250,500,16.98,16.28,15.88,15.48,14.98,C,C,C,C,C
A873,Large Printed Utility Tote,Vivid Expressions,100,250,500,,,17.32,16.92,16.42,,,C,C,C,,
A873,Large Printed Utility Tote,Blank,25,50,100,250,500,16.22,15.52,15.12,14.72,14.22,C,C,C,C,C
A877,Small Utility Tote,Image Lock,25,50,100,250,500,13.48,12.78,12.38,11.98,11.48,C,C,C,C,C
A877,Small Utility Tote,Vivid Expressions,100,250,500,,,13.82,13.42,12.92,,,C,C,C,,
