dc_acct_num,dc_name,px_name,do_not_save
120402,KC205 - Product Colors,"",true
120402,KC210 - Product Color Option,"",true
120402,KC300 - Product Color,"",true
120402,KC500 - Product Color,"",true
120402,KC501 - Product Color,"",true
120402,KC502 - Product Color,"",true
120402,KC804 - Product Colors,"",true
120402,KC999 - Product Color Option,"",true
120402,KU104 - Product Color,"",true
120402,KU105 - Product Color,"",true
120402,KU106 - Product Color,"",true
120402,KU108 - Product Color,"",true
120402,KU109 - Product Color,"",true
120402,KU111 - Product Color,"",true
120402,KU112 - Product Color,"",true
120402,KU113 - Product Color,"",true
120402,KU300 - Product Color,"",true
120402,LB102 - Product Color,"",true
120402,LB116 - Product Color,"",true
120402,LB120 Product Color,"",true
120402,LB125 Product Colors,"",true
120402,LB200 - Product Color,"",true
120402,LB201 - Product Color,"",true
120402,LB204 - Product Color,"",true
120402,LB300 - Product Color,"",true
120402,LB301 - Product Color,"",true
120402,LB302 - Product Color,"",true
120402,LB303 - Product Color,"",true
120402,LB304 - Product Color,"",true
120402,LB500 - Product Color,"",true
120402,LB505 - Product Color,"",true
120402,LO211 - Product Color,"",true
120402,LT200 - Product Color,"",true
120402,LT201 - Product Color,"",true
120402,LT300 - Product Color,"",true
120402,Label Color Selection,"",true
120402,Large Size Upcharge - 2XL,"",true
120402,Large Size Upcharge - 3XL,"",true
120402,Laser Engrave - Locations,"",true
120402,Less Than Minimum - Apparel - (LTM),"",true
120402,MC100 - Product Color,"",true
120402,MC126 - Product Color,"",true
120402,MC200 - Product Color,"",true
120402,MG106 - Product Lid Color,"",true
120402,MG202 - Product Color,"",true
120402,MG204 - Product Color,"",true
120402,MG205 - Product Color,"",true
120402,MG206 - Product Color,"",true
120402,MG207 - Product Color,"",true
120402,MG208 - Product Color,"",true
120402,MG209 - Product Color,"",true
120402,MG220 - Product Lid Color,"",true
120402,MG225 - Product Color,"",true
120402,MG410 - Product Color Options,"",true
120402,MG520 - Product Color,"",true
120402,MG680 - Product Color,"",true
120402,MG708 - Product Color Options,"",true
120402,MG760 - Product Color,"",true
120402,MG770 - Product Color,"",true
120402,MG775 - Product Color,"",true
120402,MG805 - Product Color,"",true
120402,MG820 - Product Color,"",true
120402,MG850 - Product Color,"",true
120402,MG851 - Product Color,"",true
120402,MG852 - Product Color,"",true
120402,MG855 - Product Color,"",true
120402,MG856 - Product Color,"",true
120402,MG857 - Product Color,"",true
120402,MG870 - Product Color,"",true
120402,MG875 - Product Color,"",true
120402,MG877 - Product Color,"",true
120402,MG890 - Product Color,"",true
120402,MG891 - Product Color,"",true
120402,MG901 Color options,"",true
120402,MG903 Color options,"",true
120402,MG940 - Product Color,"",true
120402,MG945 - Product Color,"",true
120402,MG946 - Product Color,"",true
120402,MG970 Color options,"",true
120402,MG971 Product Color Options,"",true
120402,MG972 - Product Color,"",true
120402,MH300 - Product Colors,"",true
120402,NB100 - Product Color,"",true
120402,NB105 - Product Color,"",true
120402,NB106 - Product Color,"",true
120402,NB108 - Product Color,"",true
120402,NB125 - Product Color,"",true
120402,NB126 - Product Color,"",true
120402,NB137 - Product Color,"",true
120402,NB150 - Product Color,"",true
120402,NB160 - Product Color,"",true
120402,NB161 - Product Color,"",true
120402,NB165 & NB166 - Product Color,"",true
120402,NB900 - Product Color,"",true
120402,NL3600 - Product Color,"",true
120402,NM104 - Product Color,"",true
120402,NM114 - Product Color,"",true
120402,NM151 - Product Color,"",true
120402,NM152 - Product Color,"",true
120402,NM153 - Product Color,"",true
120402,NM160 - Product Color,"",true
120402,NM300 - Product Colors Colors,"",true
120402,NP100 - Product Color,"",true
120402,New Order or Reorder Setup Charge,"",true
120402,OD100 - Product Colors,"",true
120402,OD105 - Product Colors,"",true
120402,OD200 - Product Colors,"",true
120402,OD299 - Product Color,"",true
120402,OD300 - Product Color,"",true
120402,OD301 - Product Color,"",true
120402,OD302 - Product Color,"",true
120402,OD303 - Product Color,"",true
120402,OD304 - Product Color,"",true
120402,OD305 - Product Color,"",true
120402,P150 - Product Colors,"",true
120402,P210 - Product Colors,"",true
120402,P257 - Product Colors,"",true
120402,P314 - Product Colors,"",true
120402,P357 - Product Color,"",true
120402,P358 - Product Color,"",true
120402,P380 - Product Colors,"",true
120402,P382 - Product Color,"",true
120402,P385 - Product Color,"",true
120402,P387 - Product Color,"",true
120402,P390 - Product Color,"",true
120402,P500 - Product Color,"",true
120402,P628 - Product Colors,"",true
120402,P670 - Product Colors,"",true
120402,P732 - Product Colors,"",true
120402,P760 - Product Color,"",true
120402,P780 - Product Color,"",true
120402,P800 - Product Colors,"",true
120402,PB134 - Product Color,"",true
120402,PC100 - Product Color,"",true
120402,PC106 - Product Color,"",true
120402,PC110 - Product Color,"",true
120402,PC114 - Flavor Option,"",true
120402,PC125 - Flavor Option,"",true
120402,PC125 - Product Color,"",true
120402,PC130 - Product Color,"",true
120402,PC135 - Product Color,"",true
120402,PC136 - Product Color,"",true
120402,PC137 - Product Color,"",true
120402,PC155 - Product Colors,"",true
120402,PC173 - Product Color,"",true
120402,PC177 - Product Colors,"",true
120402,PC178 - Product Colors,"",true
120402,PC179 - Product Colors,"",true
120402,PC180 - Product Colors,"",true
120402,PC185 - Product Colors,"",true
120402,PC190 - Product Color,"",true
120402,PC195 - Product Color,"",true
120402,PC200 - Product Color,"",true
120402,PC201 - Product Color,"",true
120402,PC204 - Product Color,"",true
120402,PC300 - Product Color,"",true
120402,PC305 - Product Color,"",true
120402,PC400 - Product Color,"",true
120402,PC600 - Product Color,"",true
120402,PC610 - Product Color,"",true
120402,PC625 - Product Color,"",true
120402,PF105 - Product Color,"",true
120402,PF140 - Product Color,"",true
120402,PF200 - Product Color,"",true
120402,PF201 - Product Color,"",true
120402,PF202 - Product Color,"",true
120402,PF203 - Product Color,"",true
120402,PF204 - Product Color,"",true
120402,PF205 - Product Color,"",true
120402,PF206 - Product Color,"",true
120402,PF207 - Product Color,"",true
120402,PMS Color Matching,"",true
120402,PT101 - Product Colors,"",true
120402,PT102 - Product Colors,"",true
120402,PT103 - Product Colors,"",true
120402,Pad Print - Imprint Colors,"",true
120402,Pad Print - Locations,"",true
120402,Paper ProofCharges,"",true
120402,Product Colors,"",true
120402,RP250 - Product Color,"",true
120402,Running Charge Additional Colors,"",true
120402,Running Charge Additional Locations (Bags only),"",true
120402,Running Charge Additional Locations,"",true
120402,SB100 - Product Color,"",true
120402,SB110 Product Color,"",true
120402,SB111 - Product Color,"",true
120402,SB113 - Product Color,"",true
120402,SB114 - Product Color,"",true
120402,SB117 - Product Color,"",true
120402,SB122 - Product Color,"",true
120402,SB150 Product Color,"",true
120402,SB158 Product Color,"",true
120402,SB250 - Product Color,"",true
120402,SB300 - Product Colors,"",true
120402,SB301 - Product Color,"",true
120402,SB334 - Product Color,"",true
120402,SB425 Product Color,"",true
120402,SB430 Product Color,"",true
120402,SB502 - Product Color,"",true
120402,SB600 - Product Color,"",true
120402,SB891 - Product Color,"",true
120402,SB892 - Product Color,"",true
120402,SB900 - Product Color,"",true
120402,SB967 - Product Color,"",true
120402,SC200 - Product Color,"",true
120402,SG100 - Product Color,"",true
120402,SG120 - Product Color,"",true
120402,SG130 - Product Color,"",true
120402,SG140 - Product Color,"",true
120402,SG150 - Product Color,"",true
120402,SG160 - Product Color,"",true
120402,ST100 - Product Color,"",true
120402,Screen Print - (Bags) Locations,"",true
120402,Screen Print - Apparel - Imprint Colors,"",true
120402,Screen Print - Apparel - Locations,"",true
120402,Screen Print - Imprint Colors,"",true
120402,Screen Print - Locations,"",true
120402,T500 - Product Colors Colors,"",true
120402,T501 - Product Color,"",true
120402,T505 - Product Colors Colors,"",true
120402,TK100 - Product Color,"",true
120402,TK101 - Product Color,"",true
120402,TM104 - Product Color Option,"",true
120402,TM109 - Product Color,"",true
120402,TM110 Color Option,"",true
120402,TM200 - Product Color,"",true
120402,TM500 - Product Color,"",true
120402,TW105 - Product Color,"",true
120402,TY208 - Product Color,"",true
120402,TY220 - Product Color,"",true
120402,TY301 - Product Color,"",true
120402,TY400 - Product Color,"",true
120402,TY401 - Product Color,"",true
120402,TY405 Color Option,"",true
120402,TY605 - Product Color,"",true
120402,TY620 - Product Color,"",true
120402,VP100 - Product Color,"",true
120402,WM105 - Product Color,"",true
120648,2CT -TEE COLOR,"",true
120648,Additional  color or second side imprint Additional  imprint color  or location,"",true
120648,Bag Color,"",true
120648,Carabiner colors,"",true
120648,Carpenter Pencil Colors,"",true
120648,DVT-51 IMPRINT COLORS,"",true
120648,GOLF PENCIL COLOR,"",true
120648,GT24 COLOR,"",true
120648,Imprint Color,"",true
120648,PKC- colors,"",true
120648,Pencil Color,"",true
120648,SC  Imprint colors,"",true
120648,SC colors,"",true
120648,TAG Color,"",true
120648,TEE COLOR- 314,"",true
120648,TEE COLOR-234,"",true
120648,Tee Imprint Color,"",true
120648,Tool Color,"",true
120648,Tool Imprint,"",true
120648,U58 - Umbrellas colors,"",true
120648,Umbrella -62 color,"",true
120648,silkscreen imprint colors,"",true
120648,silkscreen tee colors,"",true
122194,"PB12, PB14, & PB24 Colors","",true
122194,"Re-Order Setup - per color, per location (pad / screen printing)","",true
122194,"Setup - per color, per location (pad / screen printing) Pad/Screen Printing","",true
122194,Black Black,"",true
122194,CD06 Color Options,"",true
122194,Case Colors GF07,"",true
122194,Color Options,"",true
122194,Dataloading - Digital Pictures,"",true
122194,Dataloading,"",true
122194,Debossing Debossing,"",true
122194,Drop Shipments - within the 48 States,"",true
122194,Full Color Imprinting Full Color,"",true
122194,GS Data Load - 100MB FREE,"",true
122194,Internal Laser Etching Etching,"",true
122194,International Drop Shipments,"",true
122194,LE06 CASING COLORS,"",true
122194,Laser Engrave Setup $62.50/v,"",true
122194,Laser Engrave Setup $81.25/v,"",true
122194,MA23 Product Color Options,"",true
122194,PB15 & PB25 Colors PB15 & PB25 Colors,"",true
122194,Packaging Option List 6,"",true
122194,Product Colors GL01,"",true
122194,Product Colors GL02,"",true
122194,Product Colors GL05,"",true
122194,Product Colors LD03,"",true
122194,Product Colors MT01,"",true
122194,Product Colors MT04,"",true
122194,Product Colors MT05,"",true
122194,Product Colors PD05,"",true
122194,Product Colors PD11,"",true
122194,Product Colors SW02,"",true
122194,Product Colors SW06,"",true
122194,Product Colors SW07 CLIPS,"",true
122194,Product Colors SW07,"",true
122194,Product Colors SW08,"",true
122194,Product Colors SW12,"",true
122194,Product Colors WB01,"",true
122194,Product Colors WB02,"",true
122194,Product Colors,"",true
122194,Product Materials EFB02,"",true
122194,SRT01 CASING COLORS SRT01 COLORS,"",true
122194,SRT02 Casing Colors SRT02 Colors,"",true
122194,Split Shipment Charge- over 3 locations,"",true
122194,White,"",true
122194,Wood Engraving,"",true
124916,Copy Change,"",true
124916,Preproduction Sample,"",true
124916,Proof Options,"",true
125831,Anodized Aluminum Colors,"",true
125831,Barcode-Pin Number,"",true
125831,Barcoding/Serialization/PIN,"",true
125831,Embossing Options,"",true
125831,Four Color Back,"",true
125831,Individual Poly Bag,"",true
125831,Lanyards,"",true
125831,Magnetic Stripe,"",true
125831,Neck Chains,"",true
125831,Other Attachments,"",true
125831,Reverse Side Decorating Options,"",true
125831,Reverse Side Digital Sticker,"",true
125831,Scratch-Off,"",true
125831,Write On Surface,"",true
131415,"Cover Color Black, Burgundy, Green, Navy","",true
131415,"Cover Color Blue, Grey","",true
131415,"Cover Color Blue, Grey, Green, Tan","",true
131415,"Jacket Size S - 4x, Tall L - 4X (Men's)","",true
131415,"Jacket Size S - 4x, Tall XL - 4X (Men's)","",true
131415,"Jacket Size S - 5x, Tall XL - 4X (Men's)","",true
131415,2nd Location Laser Engraving,"",true
131415,AU85G Product Color,"",true
131415,Accent Color,"",true
131415,Additional Color Imprint,"",true
131415,Additional Lines of Personalization,"",true
131415,Additional Location Imprint,"",true
131415,Adhesives,"",true
131415,Attachment Options,"",true
131415,Attachments - Jeweler's Pin Included,"",true
131415,Attachments - Stock Pin Included,"",true
131415,Attachments,"",true
131415,BA30BK Product Color,"",true
131415,BA67PS Product Color,"",true
131415,BA69HD Product Color,"",true
131415,BA70MF Product Color,"",true
131415,BA80PH Product Color,"",true
131415,BB-IC50-FCTransfer & Spot,"",true
131415,BT22TR Product Color,"",true
131415,Background Color,"",true
131415,Badgewarehouse Release Program,"",true
131415,Ball Chain Color,"",true
131415,Banner Add-ons,"",true
131415,Banner Color,"",true
131415,Bar Coding,"",true
131415,Belt Leather Color,"",true
131415,Belt Sizes,"",true
131415,Black Belt Sizes,"",true
131415,Blank Click-It Insert Sheets,"",true
131415,Blank Window insert Sheets,"",true
131415,Bleed Charges,"",true
131415,Body Colors,"",true
131415,Brown Belt Sizes,"",true
131415,Business Card Pocket,"",true
131415,Canyon Classic Leather Color,"",true
131415,Canyon Classic Leather color,"",true
131415,Canyon Corporate Leather Color,"",true
131415,Cap/Ink Color,"",true
131415,Clear Body - Highlighter Colors,"",true
131415,Clip Color,"",true
131415,Clip/Trim Color,"",true
131415,Clock Engraving - Logo,"",true
131415,Clock Engraving - Text Only,"",true
131415,Colorado Sunset Leather Color,"",true
131415,Consecutive Numbering,"",true
131415,Copy Change,"",true
131415,Copy Changes,"",true
131415,Corner Style,"",true
131415,Corporate Gifts Handling Charge,"",true
131415,Custom Decal Size - 06,"",true
131415,Custom Decal Size - 10,"",true
131415,Custom Decal Size - 15,"",true
131415,Custom Size - 01,"",true
131415,Custom Size - 03,"",true
131415,Custom Size - 06,"",true
131415,Custom Size - 09,"",true
131415,Custom Size - 10,"",true
131415,Custom Size - 100,"",true
131415,Custom Size - 12,"",true
131415,Custom Size - 125,"",true
131415,Custom Size - 15,"",true
131415,Custom Size - 20,"",true
131415,Custom Size - 25,"",true
131415,Custom Size - 30,"",true
131415,Custom Size - 40,"",true
131415,Custom Size - 50,"",true
131415,Custom Size - 60,"",true
131415,Custom Size - 75,"",true
131415,DW16TT Product Color,"",true
131415,DWN87520 Product Color,"",true
131415,Debossing Initials,"",true
131415,Desk Holder Color,"",true
131415,Display Add-ons,"",true
131415,Doming,"",true
131415,Drop Shipment,"",true
131415,Embroidery,"",true
131415,Engraved Logo for Desk Plate,"",true
131415,Engraved Logo,"",true
131415,Engraving Personalization,"",true
131415,Extra Click-It Dome Lenses,"",true
131415,Fabrication - Hole Punch,"",true
131415,Fabrication - Rounded Corners,"",true
131415,Fabrication - Slot Cut,"",true
131415,Fabrication - Special Cutting,"",true
131415,Foil Color Imprint Colors,"",true
131415,Frame Budget Badge,"",true
131415,Frame Color,"",true
131415,Frizzy Bag Product Color,"",true
131415,Full Color Decal Charges,"",true
131415,Full Color Domed Decal Charges,"",true
131415,Full Color Dye Sub Setup,"",true
131415,Full Color Transfer 2nd Location,"",true
131415,Full Color Transfer,"",true
131415,H1000 Highlighter Color,"",true
131415,HC53SK Product Color,"",true
131415,HC55N Product Color,"",true
131415,HC56M Product Color,"",true
131415,HW14SS Product Color,"",true
131415,HW20SB Product Color,"",true
131415,HW33FC Product Color,"",true
131415,HW70BD Product Color,"",true
131415,Handle Imprint - New Order,"",true
131415,Handle Imprint - Repeat Order,"",true
131415,Highlighter Cap/Color,"",true
131415,Highlighter color,"",true
131415,Highlighter colors,"",true
131415,IM505 Product Color,"",true
131415,Imprint 1 Color - Black,"",true
131415,Imprint 1 Color - PMS Match,"",true
131415,Imprint 1 Color - Standard Color,"",true
131415,Imprint 2 Color - 1 Standard & 1 PMS Match,"",true
131415,Imprint 2 Color - 2 PMS Match,"",true
131415,Imprint 2 Color - 2 PMS Matches,"",true
131415,Imprint 2 Color - 2 Standard Colors,"",true
131415,Imprint Color & Set-up Charge,"",true
131415,Included Personalization,"",true
131415,Jacket Size J624,"",true
131415,Jacket Size J663,"",true
131415,Jacket Size S - 2x (Men's),"",true
131415,Jacket Size S - 3x (Men's),"",true
131415,Jacket Size S - 3x (Women's Misses & Plus),"",true
131415,Jacket Size S - 3x (Women's Misses),"",true
131415,Jacket Size S - 4x (Men's),"",true
131415,Jacket Size xS - 4x (Women's),"",true
131415,Kraft Tubes,"",true
131415,L213LED Product Color,"",true
131415,L214LED Product Color,"",true
131415,L216LED Product Color,"",true
131415,L219OC Product Color,"",true
131415,L221LED Product Color,"",true
131415,L222LED Product Color,"",true
131415,L231COB Colors,"",true
131415,Lanyard Color Options,"",true
131415,Lanyard/Accent Colors,"",true
131415,Laser Engraving Charge,"",true
131415,Laser Engraving Pens,"",true
131415,Laser Engraving,"",true
131415,Leather color,"",true
131415,Less Than Minimum,"",true
131415,Less than minimum,"",true
131415,Lid/Cap Color,"",true
131415,Line of personalization,"",true
131415,Logo Debossing - Additional location,"",true
131415,Logo Debossing on Tin Patch,"",true
131415,Logo Personalization Option,"",true
131415,Loop color,"",true
131415,Mag-Lite Batteries - Bulk,"",true
131415,Mag-Lite Batteries - Inserted,"",true
131415,Mag-Lite Color,"",true
131415,Mag-Lite Personalization,"",true
131415,Maglite Box Imprint,"",true
131415,Material Color,"",true
131415,Material Colors,"",true
131415,Material,"",true
131415,Morocco Cover Color,"",true
131415,Morocco Cover Colors,"",true
131415,OM204 Product Color,"",true
131415,OM207 Product Color,"",true
131415,Oakley Etching,"",true
131415,Optional Box Imprint Charge,"",true
131415,Optional Lanyard Color Options,"",true
131415,Optional Rhinestone Lanyard,"",true
131415,Optional Split Key Ring with Carabiner,"",true
131415,PC,"",true
131415,POTH6 Product Color,"",true
131415,Packaging & Envelopes,"",true
131415,Packaging Options,"",true
131415,Packaging,"",true
131415,Pad Printing - Additional Color Imprint,"",true
131415,Pad Printing Color & Set-up Charges,"",true
131415,Pen Color,"",true
131415,Plain Envelopes,"",true
131415,Polybag,"",true
131415,Product Color House Magnet Clip,"",true
131415,Product Color Options,"",true
131415,Product Color Oven Mitt,"",true
131415,Product Color,"",true
131415,Product color,"",true
131415,Product colors,"",true
131415,Promo Block Color,"",true
131415,Proof Options,"",true
131415,Proofs Options,"",true
131415,Proofs,"",true
131415,Retractor Add-ons,"",true
131415,Rustic Tin Packaging,"",true
131415,Safety Break-Away Option,"",true
131415,Second Color Imprint,"",true
131415,Second Location Imprint,"",true
131415,Second Side Imprint,"",true
131415,Second Side Photo Imprint,"",true
131415,Second Side Spot Imprint,"",true
131415,Set-up Charge,"",true
131415,Set-up Charges,"",true
131415,Setup Charge - Different imprint color on each product,"",true
131415,Setup Charge - Full Color,"",true
131415,Setup Charge - Print/Engrave,"",true
131415,Setup Charge - Same imprint color on each product,"",true
131415,Setup Charge,"",true
131415,Setup/Die Charge - Foil Imprint Colors,"",true
131415,Setup: Full Color Domed Medallion - Belts,"",true
131415,Setup: Full Color Domed Medallion - Wallets,"",true
131415,Setup: Full Color Domed Medallion,"",true
131415,Setup: Logo Debossing,"",true
131415,Shipping Options,"",true
131415,Special Packaging,"",true
131415,Splash Of Color - 4 Color Process Imprint Setup & Run,"",true
131415,Spot Imprint Color & Set-up Charges,"",true
131415,Spot PMS Imprint Color & Set-up Charges,"",true
131415,T300PR Product Color,"",true
131415,T302MT Product Color,"",true
131415,TEC10PB Product Color,"",true
131415,TEC15PB Product Color,"",true
131415,TEC20CC Product Color,"",true
131415,TEC21WP Product Color,"",true
131415,TEC24BL Product Color,"",true
131415,TEC33MC Product Color,"",true
131415,TEC40RE Product Color,"",true
131415,TEC42ZE Product Color,"",true
131415,TEC43SL Product Color,"",true
131415,TEC55SC Product Color,"",true
131415,TEC60SS Product Color,"",true
131415,TEC70AM Product Color,"",true
131415,TEC82FO Product Color,"",true
131415,TH16TT Product Color,"",true
131415,Table Cover Bag,"",true
131415,Theme Changes,"",true
131415,Thermal Bend,"",true
131415,Vest Size,"",true
131415,Vinyl Colors,"",true
131415,Voyager Leather color,"",true
131415,WR2067P Product Color,"",true
131415,WR2215M Product Color,"",true
131415,WR2234P Product Color,"",true
131415,WR2244P Product color,"",true
131415,WR2274P Product Color,"",true
131415,WR2410P Product Color,"",true
131415,WR2416P Product Color,"",true
131415,WR2417P Product Color,"",true
131415,WR2418P Product Color,"",true
131415,WR2597P Product Color,"",true
131415,WR2602P Product Color,"",true
131415,WR2636M Product Color,"",true
131415,WR2796P Product Color,"",true
131415,WR2883P colors,"",true
131415,WR2904P Colors,"",true
131415,WR60P Product Color,"",true
131415,WR63P Product Color,"",true
131415,WR65PM Product Color,"",true
131415,WR66P Product Color,"",true
131415,Wall Holder Color,"",true
131415,Watch Caseback Engraving - Logo,"",true
131415,Watch Caseback Engraving - Text Only,"",true
131415,Watch Dial Imprinting,"",true
131415,Waterford Etching,"",true
131415,White Body - Highlighter Colors,"",true
131687,Ball Chain,"",true
131687,Ball Chains,"",true
131687,Bar Code,"",true
131687,Lanyard,"",true
131687,Leather Strap Leather Strap,"",true
131687,Magnetic Stripe,"",true
131687,Personalization,"",true
131687,Poly Bag,"",true
131687,Rush Charges,"",true
131687,Serialization,"",true
131687,Set Up Charges,"",true
131687,Signature Panel,"",true
131687,Split key ring with tab,"",true
131911,AdCalBacker,"",true
131911,AdMag,"",true
131911,All Calendar Pages,"",true
131911,Calendar Backer,"",true
131911,PF-Backer,"",true
131911,Preprinted Envelopes,"",true
131911,Preprinted Professional Baseball Envelope,"",true
131911,PreprintedProfessional FootballEnvelopes,"",true
131911,Printed Kitchen Measur Backer,"",true
131911,PrintedBaseball Backer,"",true
131911,Professional Racing Backer,"",true
131911,Reorder Form,"",true
131911,Strip Magnet,"",true
132103,3D Art Conversion 3D Art Conversion,"",true
132103,Additional Colors Additional Colors,"",true
132103,Additional Colors/Locations Additional Colors HOT STAMP,"",true
132103,Color,"",true
132103,Custom Die Cut Shapes,"",true
132103,Custom Packaging,"",true
132103,Detachable Coupons on Glasses,"",true
132103,Drop Shipment,"",true
132103,Fin Seal Over Wrap,"",true
132103,Folding,"",true
132103,Imprint Color,"",true
132103,Poly Bagged,"",true
132103,Product Color,"",true
132103,Retail Display,"",true
132103,Secret Reveal Decoder Art Conversion,"",true
132819,"Packaging - Exec: EMI, Tinned & Drop Ad","",true
132819,"Pocket, Desk Pkg","",true
132819,"Pocket, Desk Pkg/chip/poly","",true
132819,1-Screen Print Front,"",true
132819,1.35 - FC britePix,"",true
132819,20495 Product Color,"",true
132819,30602 Product Color,"",true
132819,30614 Product Color,"",true
132819,30615 Product Color,"",true
132819,30616 Product Color,"",true
132819,31332 Product Color,"",true
132819,Accessories colors,"",true
132819,Add'l Imprint Color(s),"",true
132819,Additional Foil Colors,"",true
132819,Additional Imprint Color,"",true
132819,Additional Location Screen Print Colors - Writing Instruments,"",true
132819,Addt'l Foil Imprint Colors,"",true
132819,Appt Packaging,"",true
132819,Appt Pkg,"",true
132819,Appt Window Pkg,"",true
132819,Cal-CC $.10(G),"",true
132819,Cal-CC $15(G),"",true
132819,Cal-CC $21(G),"",true
132819,Cal-LTM $30(G),"",true
132819,Cal-Pullstring,"",true
132819,Cal-Your Name Here-Pkg/wo Cpbd/Poly,"",true
132819,Colors for,"",true
132819,Commerical/Exec Pkg,"",true
132819,Commerical/Exec,"",true
132819,Copy Change,"",true
132819,Custom Extra Sheets,"",true
132819,Custom Inside Backmount,"",true
132819,Custom Outside Backmount,"",true
132819,Deboss Imprint,"",true
132819,Deboss,"",true
132819,Digital 4-Color Process,"",true
132819,Digital full color Imprint - Epoxy,"",true
132819,Digital full color Imprint,"",true
132819,Embroidery,"",true
132819,Envs/Poly,"",true
132819,Envs/Tubes/Wrap/Poly/Chip,"",true
132819,Exec Pkg,"",true
132819,Extra Sheet,"",true
132819,Flat Mailers,"",true
132819,Flexograph,"",true
132819,Foil Change,"",true
132819,Foil Stamping,"",true
132819,GVC Appt Packaging,"",true
132819,Heat Transfer Color,"",true
132819,Heat Transfer,"",true
132819,Heat transfer - multicolor imprint,"",true
132819,Imprint Color Other than Black color imprint,"",true
132819,Imprint Color,"",true
132819,Imprint EnvSU/Running,"",true
132819,Imprint Option,"",true
132819,Imprint color washup,"",true
132819,Inserts,"",true
132819,Insights Backmount Selection,"",true
132819,Laser Engraved,"",true
132819,Laser Engraving,"",true
132819,Laser Etch (Personalization Fee),"",true
132819,Memo Pkg,"",true
132819,Offset,"",true
132819,PMS Color Match,"",true
132819,Packaging Options,"",true
132819,Packaging-Env only,"",true
132819,Packaging-Env/Gift only,"",true
132819,Pad Print Color,"",true
132819,Pad Print,"",true
132819,Pen Mount,"",true
132819,Personalization - 1 line,"",true
132819,Personalization - 2 lines,"",true
132819,Personalization Charge - Tiered,"",true
132819,Personalization,"",true
132819,Plain/Gift Envs,"",true
132819,Plain/gift/poly/chip,"",true
132819,Pocket/Desk/Cal&More,"",true
132819,Product Color,"",true
132819,Product Colors,"",true
132819,Product colors,"",true
132819,Screen Print / Pad Print Color,"",true
132819,Screen Print Color,"",true
132819,Screen Print Colors - Writing Instruments,"",true
132819,Screenprint,"",true
132819,Stick Up Pkg,"",true
132819,Stick Up Shapes,"",true
132819,Stick Up Vinyl Colors,"",true
132819,Sublimation Imprint,"",true
132819,TR Commerical Pkg,"",true
132819,TR Pkg,"",true
132819,TR Pkg-Chipboard,"",true
132819,TR Tent Packaging,"",true
132819,TR-Pkg-planners,"",true
132819,TR-Z fold Pkg,"",true
132819,Thread Color,"",true
132819,Triumph Extra Sheets,"",true
132819,britePix,"",true
132819,britePix-1 clr only,"",true
132819,individual polybagging,"",true
132819,lanyard Clasps,"",true
132819,tee kit colors,"",true
133324,08043I,"",true
133324,08123IC,"",true
133324,10714 JSPHD,"",true
133324,2nd Location,"",true
133324,31503,"",true
133324,4 color process,"",true
133324,4-Color Process Imprint,"",true
133324,Additional Color,"",true
133324,Additional Deboss Location,"",true
133324,Additional Imprint Color,"",true
133324,Additional Imprint Location,"",true
133324,Additional color,"",true
133324,Ball Color,"",true
133324,Gel Drop Color/Scent,"",true
133324,Imprint Color,"",true
133324,Ink Color Change,"",true
133324,Memory Foam Color,"",true
133324,Oversize Imprint,"",true
133324,Oversized Imprint Running Charge,"",true
133324,Oversized Screen Print Setup,"",true
133324,Pad Color,"",true
133324,Product Color,"",true
133324,Screen Print/4CP,"",true
133324,Skinware Color,"",true
133438,"11"" Beach Ball Colors","",true
133438,"Setup Charge for SS,HS,DP","",true
133438,$ 15 (v) / imprint,"",true
133438,$ 25 (V) +/- 20% Maximum Adjustment,"",true
133438,$ 45 (v) / kit,"",true
133438,$ 50 (v) - absolute minimum 120,"",true
133438,$ 50 (v) - absolute minimum 50,"",true
133438,$ 50 (v) / imprint,"",true
133438,$.40 (v) / Unit,"",true
133438,$0.60 (v) / Unit,"",true
133438,$1.20 (V)/ side /unit,"",true
133438,- Second Side imprint,"",true
133438,3 Day Rush Charge,"",true
133438,3-Day Rush Charge,"",true
133438,7 Day Rush Charge,"",true
133438,A-Lid Colors,"",true
133438,AEK3/4/7 Colors,"",true
133438,AEK581/711/712 Colors,"",true
133438,AEK5USA/AEK6 Colors,"",true
133438,AEK600 Colors,"",true
133438,AEK685 Colors,"",true
133438,AM16X Colors,"",true
133438,Add $ 0.15 per unit,"",true
133438,Add $ 0.2 per unit,"",true
133438,Add $ 0.25 per unit,"",true
133438,Add $ 0.3 per unit,"",true
133438,Add $ 0.35 per unit,"",true
133438,Add $ 0.4 per unit,"",true
133438,Add $ 0.5 per unit,"",true
133438,Add $.15 (v) / Unit,"",true
133438,Add $.15 (v) / unit,"",true
133438,Add $.20 (v) / Unit,"",true
133438,Add $.25 (v) / unit,"",true
133438,Add $.30 (v) / unit,"",true
133438,Add $.35 (v) / Unit,"",true
133438,Add $.45(v) / unit on White clip,"",true
133438,Add $.50 (v) / Unit,"",true
133438,Add $.55 (v) / Unit with 1C Imprint,"",true
133438,Add $.60 (r) / unit (unassembled),"",true
133438,Add $.60 (v) / side,"",true
133438,Add $.75 (v) / Unit,"",true
133438,Add $.75 (v) / unit - must be specified on PO,"",true
